_id,description,predicted_category,title
5db0aec0f0a9b700adeeb97b,Main markets and other business establishments across the valley remained shut.,business,"Markets shut, public transport off roads for 58th consecutive day in Kashmir"
5db0aec0f0a9b700adeeb97c,"Indians will be able to obtain single business, humanitarian and tourist visas in the form of an electronic document.",health,"Russia extends e-visa for Indians to visit Saint Petersburg, Leningrad Region"
5db0aec0f0a9b700adeeb97d,"During the visit, Mr. Khan will attend the China-Pakistan Business Forum in Beijing on October 8",entertainment,Imran Khan set to visit China in October
5db0aec0f0a9b700adeeb97e,"Workers on long journeys home, business people visiting friends in northern India, weddings and festivals — many buy the humble idli in bulk",entertainment,Popularity of Karungalpalayam’s idlis travels with them
5db0aec0f0a9b700adeeb97f,"You can make or break a restaurant with the name of who is helming the kitchen, but is that really the way to go?",business,Should restaurants build up chefs as the face of their business?
5db0aec0f0a9b700adeeb980,"Sandeep Gulati has been named as the new Managing Director, India Operations of ManpowerGroup.Mr. Gulati joined ManpowerGroup from Aegis (Startek), a global business service provider, where he held va",business,Sandeep Gulati is new MD of ManpowerGroup in India
5db0aec0f0a9b700adeeb981,"Oliver Ballhatchet MBE has assumed charge as the new Deputy High Commissioner in Chennai, representing the U.K. in Tamil Nadu and Puducherry. An official press release said he succeeded Jeremy Pilmore",technology,New U.K. Deputy High Commissioner in Chennai takes charge
5db0aec0f0a9b700adeeb982,To develop new products and services specifically for the aerospace industry,technology,"UTC, T-Hub unveil start-up challenge"
5db0aec0f0a9b700adeeb983,MLA seeks 6th term from Malabar Hill,general,BJP’s Lodha declares assets worth ₹441 cr.
5db0aec0f0a9b700adeeb984,"Tata Motors on Thursday said it will launch Nexon EV in the fourth quarter of the current fiscal, with price expected to be in the range of Rs 15-17 lakh. The vehicle will be powered by the company’s",business,Tata Motors to drive in Nexon EV in March quarter
5db0aec0f0a9b700adeeb985,Shiv Sena leader Aaditya Thackeray on Thursday filed his nomination from the Worli Assembly constituency in Mumbai for the October 21 elections. Flanked by father and Sena president Uddhav Thackeray a,general,"Aaditya Thackeray’s BMW is worth ₹6.5 lakh, says his poll affidavit"
5db0aec0f0a9b700adeeb986,UN investigator says recordings she had heard from inside the Saudi Arabia’s mission in Turkey referred to the journalist as a ‘sacrificial animal’.,science,Khashoggi suspects made ‘chilling’ jokes before killing: reports
5db0aec0f0a9b700adeeb987,Vehicle to be priced between ₹15 lakh and ₹17 lakh,business,Tata Motors chooses Nexon for its new EV
5db0aec0f0a9b700adeeb988,Police intensify combing operation in sensitive areas,general,No impact of Maoist bandh call in Agency
5db0aec0f0a9b700adeeb989,"The BJP announced the names of 125 candidates for the upcoming Maharashtra Assembly polls on Tuesday and said it will contest the election in an alliance with the Shiv Sena and some smaller parties. ""The BJP will contest the Maharashtra Assembly election in a…",general,Maha polls: BJP announces names of 125 candidates
5db0aec0f0a9b700adeeb98a,"Joy Thomas, the suspended managing director of Punjab and Maharashtra Cooperative (PMC) Bank, was arrested in the Rs 4,355-crore cheating case involving the bank on Friday. PMC Bank was placed under restrictions by the RBI on September 25 after it emerged tha…",business,"After HDIL promoters, ex-MD of PMC Bank arrested"
5db0aec0f0a9b700adeeb98b,"Several airports across India and domestic airlines will start conducting breath analyser (BA) tests on personnel providing key aviation services like air traffic controllers, aircraft maintenance engineers and ground staff from Wednesday, the 150th birth ann…",business,Breath tests of aviation personnel to start tomorrow
5db0aec0f0a9b700adeeb98c,"Pakistan’s already powerful military is taking an even greater role in running the country as the economy stumbles. Army chief Qamar Javed Bajwa has privately met top business leaders to find ways to bolster the economy, according to people familiar with the …",general,'Soft coup against Imran': Pak army chief holds meetings to fix economy
5db0aec0f0a9b700adeeb98d,"There are $63 billion of stalled residential projects across the country, according to Anarock Property Consultants, and their developers have become locked in a downward spiral with shadow banks. As lenders stop new credit, builders are forced to offload pro…",business,$63bn of zombie buildings sound warning for banks
5db0aec0f0a9b700adeeb98e,Bharatiya Janata Party took out a ‘Sankalp Yatra’ here on Wednesday.Party’s state general secretary Vanathi Srinivasan led the rally that saw the participation of over 500 students highlighting the p,general,BJP launches ‘Sankalp Yatra’ in Coimbatore
5db0aec0f0a9b700adeeb98f,Irulas in over 30 villages threaten to boycott the bypoll,sports,12 candidates in fray in Vikravandi
5db0aec0f0a9b700adeeb990,Those in Corporation areas to get up to ₹5.25 lakh,business,LIFE: government increases funds for land purchase
5db0aec0f0a9b700adeeb991,Action over anti-party activities,general,Uttarakhand BJP expels 90 workers
5db0aec0f0a9b700adeeb992,"A police constable attached to the Tamil Nadu Special Police (TSP) committed suicide by consuming pesticide in his house at Villianallur near Chidambaram on Friday. The police said R. Rajesh Kumar, 27",general,Police constable commits suicide
5db0aec0f0a9b700adeeb993,‘No. of bookings for driving without helmet has more than doubled in a year’,health,43 lakh cases in eight months: DGP
5db0aec0f0a9b700adeeb994,ONGC has submitted proposals for new projects in delta,business,"Ramadoss, Vaiko urge Centre to drop hydrocarbon projects"
5db0aec0f0a9b700adeeb995,‘Electorate will not consider caste while voting’,health,"NDA may not be able to repeat 2016 show in Aroor, says Vellappally"
5db0aec0f0a9b700adeeb996,‘Event held to strengthen friendly ties between countries’,general,Sri Lanka releases stamp on Mahatma Gandhi
5db0aec0f0a9b700adeeb997,Employees of public sector aircraft manufacturer Hindustan Aeronautics Ltd. have served the management a fresh notice of starting an indefinite strike from October 14.Workers’ unions of the company ha,business,HAL unions to go on strike from October 14
5db0aec0f0a9b700adeeb998,"Following demands from zilla panchayat members, ZP CEO B.C. Satish has ordered a departmental inquiry against Backward Classes and Minorities (BCM) Extension Officer Y.B. Nandi.Mr. Satish announced a",business,Inquiry ordered against BCM officer
5db0aec0f0a9b700adeeb999,There was an unusual throng of high school students at the Visvesvaraya Industrial and Technological Museum in the city on Friday morning. Some 300 girls and boys from seven schools managed to get up,science,Students get up close with NASA Mars rover expert
5db0aec0f0a9b700adeeb99a,"Last week, the U.S. regulator Federal Aviation Authority (FAA) said inspections would be required for certain Boeing 737 NG (New Generation) aircraft after cracks were found in some of them, as per reports",business,DGCA to inspect 23 Boeing 737 planes of SpiceJet for possible cracks
5db0aec0f0a9b700adeeb99b,"Jagannath sidings 1 and 2 were forcibly stopped by villagers, says spokesperson",business,"Agitation by villagers after death of goat led to loss of ₹2.69 crore, says MCL"
5db0aec0f0a9b700adeeb99c,The former Indian skipper was replying the Virender Sehwag’s video message,sports,"Imran Khan’s UNGA speech was poor, rubbish: Ganguly"
5db0aec0f0a9b700adeeb99d,"Driver had stopped the vehicle, which was carrying firecrackers, near Gingee to check the radiator",general,Three die as mini-lorry catches fire
5db0aec0f0a9b700adeeb99e,Alarm in Dhaka over comments calling Bangladesh citizens ‘infiltrators’,entertainment,"Shah’s comments, U.P. developments cast a shadow on Hasina’s visit"
5db0aec0f0a9b700adeeb99f,"Srivari Sevaks, medical teams and other volunteers reach out to pilgrims during the annual event",automotive,The unsung heroes of Tirumala Brahmotsavam
5db0aec0f0a9b700adeeb9a0,Eswaraiah panel to suggest steps to strengthen Intermediate education,business,"Poor infra, faculty crunchplague govt. junior colleges"
5db0aec0f0a9b700adeeb9a1,‘Zalmay Khalilzad’s visit is not to resume Afghan peace plan’,general,Taliban delegation on its way as U.S. envoy holds talks in Pakistan
5db0aec0f0a9b700adeeb9a2,"Court rejects Pakistan claim, says descendants of Osman Ali Khan are entitled to £35 million fund",sports,India hails U.K. verdict on former Nizam
5db0aec0f0a9b700adeeb9a3,"Rs 50,000 fine for immersing idols in GangaA directive dated September 16, issued by Rajiv Ranjan Mishra, Director General of National Mission for Clean Ganga, said no idol immersion should be allowed in Ganga river and its tributaries.",business,"Rs 50,000 fine for immersing idols in Ganga"
5db0aec0f0a9b700adeeb9a4,"RBI would like to assure the general public that Indian banking system is safe and stable and there is no need to panic on the basis of such rumours,"" the RBI said in a tweet.",business,"Amid PMC crisis, RBI says Indian banking system stable"
5db0aec0f0a9b700adeeb9a5,Supreme Court bench of justices R Banumathi and Hrishikesh Roy posted the matter for hearing on October 15.,general,"SC notice to CBI on Chidambaram's bail plea, next hearing on Oct 15"
5db0aec0f0a9b700adeeb9a6,"“We intend to finalise all these administrative strategies in the next six months so that the merged entity can focus on business from the very beginning,” Pradhan told ET.",business,New merged banks to copy SBI model
5db0aec0f0a9b700adeeb9a7,Many youth sported Gandhi's trademark spectacles and dhoti and walked with sticks in the march.,sports,Rahul leads Cong 'padyatra' on Mahatma Gandhi's 150th birth anniversary
5db0aec0f0a9b700adeeb9a8,"Don't panic, Indian banks are safe: RBI governorAppealing depositors to not worry, RBI governor said it wont allow any co-operative bank to collapse.",business,"Don't panic, Indian banks are safe: RBI governor"
5db0aec0f0a9b700adeeb9a9,India said it was confident it would prevail in this dispute but that it was not in a position to agree to the establishment of the panel.,business,India blocks US request at WTO to set up a panel to settle its disagreement over retaliatory tariffs
5db0aec0f0a9b700adeeb9aa,The president also has a cohort of surrogates and conservative media personalities echoing and fuelling his outrage.,general,"Donald Trump impeachment probe gains steam with briefing, depositions"
5db0aec0f0a9b700adeeb9ab,The Andean nation is attempting to increase crude production to raise more income.,business,Ecuador to quit Opec in 2020 on fiscal troubles
5db0aec0f0a9b700adeeb9ac,"It is unfair to say that the entire sector is under severe strain, says the fund manager.",business,Pockets of opportunity in financials: Kotak AMC
5db0aec0f0a9b700adeeb9ad,The funds will be utilised to repay the outstanding loans to group companies.,business,Religare to sell NBFC arm to TCG Advisory for Rs 330 crore
5db0aec0f0a9b700adeeb9ae,Juul had aimed to launch its e-cigarette in India in late 2019 and had hired several senior executives in recent months.,business,India defends e-cigarette ban in court with attack on Juul
